"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC4A11",138.417365241689,0.729483120475272,0.184953616863833,3.94414087620862,8.00865705592405e-05,0.00137519906709718
"SLC52A3",197.403360290083,0.846734389531066,0.273285973611318,3.09834558408526,0.00194604354272058,0.0147287905155225
"SLC5A1",6.51707876787745,-0.993094614689114,0.3461754700206,-2.86876078952104,0.0041208332544141,0.0254518703078825
"SLC5A2",10.8182323897319,-0.733113736888323,0.242680928919534,-3.02089554441834,0.0025202828784462,0.0177221024565591
"SLC5A3",1326.27821780235,1.12442451308809,0.163485844441035,6.877809616683,6.07798215734192e-12,2.03186337606615e-09
"SLC5A5",36.9856725729992,2.31515139581825,0.601473188997823,3.84913482124742,0.000118535755637952,0.00183895054232768
"SLC6A12",893.206859485597,0.671901938918139,0.141172307857824,4.75944573772087,1.94125304058917e-06,7.80816690593879e-05
"SLC6A13",303.700241620113,1.21468550681951,0.222829644591963,5.4511845093313,5.00354238071804e-08,4.28272554732724e-06
"SLC6A17",6839.91333371932,-0.604182026529506,0.203836597271568,-2.96405078683964,0.00303618173236043,0.0202957210954315
"SLC6A20",172.324159918604,2.68085195553324,0.30658489284959,8.74424023511314,2.24521289611114e-18,3.58271829279449e-15
"SLC6A3",1.76663530901791,2.21588027729185,0.599380539598979,3.69695065304323,0.000218204737232493,0.00292423145157402
"SLC6A5",21.9363950691513,-0.662461135916657,0.239932000571216,-2.76103702023702,0.00576181448369147,0.0322361471489275
"SLC7A11",1678.06997004372,0.687927540269404,0.217604486379829,3.16136653115058,0.00157030764498626,0.0125489120073528
"SLC7A11-AS1",7.24375952001406,1.8462028222934,0.498569939609896,3.70299666228965,0.000213067686404294,0.00287435514146856
"SLC7A2",1286.95566942354,1.68207791757015,0.283730983090786,5.92842522605976,3.05853629172381e-09,4.37998081776346e-07
"SLC7A7",102.979999732413,0.670485120511597,0.205169161632472,3.26796247143937,0.00108324728274414,0.00962216473022032
"SLC8A2",3890.03564662472,-0.655801983934145,0.174931036319692,-3.74891727466614,0.000177599650954722,0.00250798170380704
"SLC9A2",92.0280374002574,1.00995398779362,0.191847770491325,5.26435092368868,1.40685501428028e-07,9.76060280093831e-06
"SLC9A3",103.285163127523,-0.744418496070067,0.209574823702189,-3.55204161892988,0.000382254393731465,0.0044616317429263
"SLCO4A1",1124.25669631113,1.15988475115191,0.27077259231166,4.2836120940072,1.83883390117847e-05,0.000448956823522699
"SLFN11",242.223781883862,1.05828782199857,0.171304593467181,6.17781345251152,6.49954460368513e-10,1.18048639387257e-07
"SLFN12",28.7425649828149,0.860448189413218,0.225021225986389,3.82385344156495,0.000131382029095308,0.00198315846620891
"SLPI",94.8341610533482,3.20012670734098,0.435383110309982,7.35013975407215,1.97999724195004e-13,9.02717109901303e-11
"SMAD6",339.661112570943,0.934993589590977,0.237854487426119,3.93094786526321,8.46116199509034e-05,0.00143317174895896
"SMAGP",42.5618117760988,1.24233195795604,0.173993030378358,7.14012483864736,9.3246193269821e-13,3.65459641692597e-10
"SMIM10L2B",1697.80357010183,-0.736350800167833,0.159131385589044,-4.62731344569232,3.70439654620644e-06,0.000129797285107731
"SMIM22",19.4382168354874,-0.872165148611888,0.25141595982558,-3.46901266417992,0.00052237482963083,0.00567599887838169
"SMIM3",317.872381749409,0.601662958301233,0.152729634140856,3.93939893646538,8.16860029811845e-05,0.00139515696223216
"SMIM32",116.014684930045,-1.14896283532483,0.273011052521089,-4.20848469215757,2.57088942292627e-05,0.000577803518190874
"SMIM5",138.659198782461,-0.931614237016286,0.322576225819956,-2.88804370082828,0.00387646011246798,0.024332711130243
"SMLR1",4.96345488035459,0.948004278404541,0.327474929715893,2.8948911577048,0.00379290021718695,0.0239630630237433
"SMTN",1022.33667539747,0.902550137763854,0.238440809435199,3.78521671647461,0.000153574686792656,0.00224532624538478
"SMTNL2",20.8899389181129,1.51102059417585,0.263710520769322,5.72984570265818,1.00522028323918e-08,1.16355549883748e-06
"SNAI2",71.0694685917344,0.76844141314646,0.211159967977353,3.63914344421986,0.000273546402532149,0.00346567909702923
"SNAI3",80.2819670620553,-0.749584295072302,0.162435255968419,-4.61466502825,3.93729818557507e-06,0.000135949368571479
"SNHG19",270.398649238057,0.685125835837863,0.184071595698108,3.72206169691453,0.000197602722622583,0.00273002153579994
"SNHG9",79.248063859195,-0.618658059774162,0.238310408618058,-2.59601778773201,0.00943111826776728,0.0460366043200928
"SNX22",1008.49278136495,-0.816466191281627,0.181389913920037,-4.50116643002298,6.75815611657456e-06,0.000210862021849547
"SNX31",17.7849791491464,0.624441479575248,0.235538723122422,2.65112025444195,0.00802252718048072,0.040799924868384
"SOCS3",552.270660753764,1.39281658517604,0.461219231662072,3.01985799715423,0.00252893224337644,0.0177549799864958
"SOST",5.13122569938034,-2.20566774083192,0.611667695735321,-3.60599023981536,0.000310964824396124,0.00380030316028961
"SOWAHB",327.547760475604,-0.818513517748696,0.292673217670527,-2.7966806264799,0.00516305420294283,0.0299223005090087
"SP100",295.578510596109,0.85017568074386,0.179782192405245,4.72892041959021,2.25716827800452e-06,8.80019883605952e-05
"SP7",14.391064714226,-0.813192582213372,0.272219935357864,-2.98726315229021,0.00281487311547003,0.0192365449371675
"SPACA6P-AS",43.1268270183701,0.677339879309675,0.200233043496136,3.3827577480874,0.000717619029865568,0.00713149872206262
