"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PKM",9405.13880990823,-0.667031035358774,0.177533793103739,-3.75720601524581,0.000171821038659065,0.00687778840927986
"SH2D7",23.1700908847898,1.13055882679871,0.319996267501594,3.53303754329907,0.000410814128132957,0.012526081263947
"CHRNA5",8.32952842557571,1.05732882729777,0.357712765872746,2.95580400861039,0.00311855190803281,0.0420409825740299
"IDH2",1237.47882352059,-0.669827033100188,0.155356930718257,-4.31153621536803,1.62124213656561e-05,0.00155811081834451
"ASB9P1",15.718493493353,1.03246735399858,0.322572370247699,3.20073090328772,0.00137079487276192,0.0253439069782357
"ABCC11",25.0111840741432,-0.962956238769347,0.218787789847678,-4.40132531819882,1.07591668051823e-05,0.00121030606637617
"SMG1P7",88.2752610519583,0.766155646457726,0.218903089965583,3.49997638945245,0.000465299368806314,0.013557951115854
"CLEC18B",26.3836732328568,1.39649010833833,0.464014221401597,3.00958471514106,0.00261605112257408,0.0382086213564013
"KREMEN2",98.2156144746619,-0.798760136277696,0.189792868141097,-4.20858878471595,2.56970557677378e-05,0.00214364839214468
"ABCC6",51.4765112210555,0.741840561520686,0.25995201566212,2.85375960494537,0.00432052112954567,0.0499470444327466
"LOC81691",51.1047841731801,-0.63001199897195,0.165883089012173,-3.79792782208028,0.000145910795123169,0.00631756397165119
"ERN2",5.2814577325646,1.23017432275387,0.429437816684772,2.86461572539355,0.00417515564928104,0.0492923673739574
"SLC5A11",383.024715345461,1.65855850327326,0.567846993756258,2.92078415754575,0.00349151630232784,0.0446691080379665
"SEZ6L2",2232.78113408024,-0.767917841351784,0.215907391275755,-3.55670010560688,0.00037554244735185,0.0117950869571127
"FBXL19-AS1",81.9379533592318,0.967059294966355,0.228041573637564,4.24071488167918,2.22809015275043e-05,0.00195544134272784
"NKD1",546.415160199699,0.727011241871765,0.22870376076316,3.17883378675457,0.00147868857140027,0.0264838261353684
"CLEC18A",8.57899610792081,1.61183330953108,0.463723309616112,3.47585138833202,0.000509234388652646,0.0144294608360746
"LOC100134368",32.6865092560731,0.874614030980912,0.251028222832802,3.48412629110413,0.000493746449001659,0.0141055920464789
"LOC105371038",12.6291707091767,0.98611158387526,0.245718506556942,4.01317588037164,5.99072420618268e-05,0.00359777862338257
"PRR25",16.4106019177974,0.725871546994231,0.227168960187348,3.19529369855635,0.00139688609765222,0.0255320416884636
"LMF1-AS1",47.0339226433045,0.798820143360791,0.218183364520185,3.66123304183847,0.000251004313976109,0.00896351878077353
"RNF151",5.3815268648067,1.41181455636825,0.470869012395435,2.99831698243632,0.00271475153735925,0.038964998838009
"DNASE1L2",133.726442715372,0.908327213423437,0.274352841659044,3.31079936307813,0.000930298847515607,0.0199853965794802
"PKMYT1",34.3492610453055,0.927431905648045,0.27929939935942,3.32056534233562,0.000898353270075688,0.0195855057606792
"CLDN9",68.723892358064,1.15106125799956,0.357241227030653,3.2220840454699,0.00127261799086839,0.0243267169565172
"CASP16P",13.0918354644894,-0.931265799598341,0.304756704564802,-3.05576804595064,0.0022448484737558,0.0345253059883313
"C16orf90",8.6059072868341,1.11690827786514,0.379365291986888,2.94414987732654,0.00323843131145495,0.0426241860163156
"C16orf71",76.4697309684691,1.05135393280559,0.269761761392034,3.89734233414091,9.72540977156199e-05,0.00486387100206056
"CRYM",620.661172057987,-1.09466639227357,0.328343127055197,-3.33390987072358,0.000856344011204087,0.0190766110851928
"CACNG3",604.158049274225,-0.789901924089315,0.25886696121918,-3.05138176138481,0.00227790745517005,0.0347518361211202
"NUPR1",355.710875911763,0.999461941802087,0.300568303967249,3.32524064783289,0.000883422481591584,0.0193730555768586
"PRRT2",2001.63675471063,-0.675163926407756,0.173694960364821,-3.88706687280779,0.00010146280900371,0.00499058226833105
"TBX6",27.3197968452661,0.892959018765202,0.235439316291338,3.79273535461782,0.000148996922604727,0.00641635204035363
